SRR1819173	0.154316271963
SRR1992878	0.213553276861
SRR1992889	0.113706123429
SRR1992904	0.122708424269
SRR1992927	0.221278033315
SRR1992928	0.187903290583
SRR1992932	0.112799645685
SRR1992938	0.101262967975
SRR1992955	0.105741095752
SRR1992956	0.460499054139
SRR1992957	0.125656833133
SRR1992959	0.142122583299
SRR1992960	0.387483106352
SRR1992964	0.46717104681
SRR1992965	0.146645021645
SRR1992969	0.133188195452
SRR1992982	0.142902040422
SRR1992986	0.262958255939
SRR1992995	0.172103039614
SRR3145944	0.231509121061
SRR3204408	0.143188854489
SRR3204423	0.219653179191
SRR3204424	0.217596972564
SRR3204432	0.451811594203
SRR3204443	0.661043208814
SRR3204460	0.511793502448
SRR3204461	0.703983030874
SRR3204462	0.634231711586
SRR5447857	0.712306438468
SRR5447859	0.119423791822
SRR5447864	0.107883817427
SRR5447865	0.108426966292
SRR5447867	0.17027027027
SRR5447870	0.199395770393
SRR5447871	0.107222787386
SRR5447882	0.159432387312
SRR5447884	0.110243454295
SRR5447885	0.17550274223
SRR5447886	0.394723743156
SRR5447888	0.164470888228
SRR5447891	0.102585258526
SRR5447904	0.182275105139
SRR5447906	0.128524590164
SRR5447907	0.123626096602
SRR5447910	0.685351270553
SRR5447911	0.582015810277
SRR5447912	0.600162206002
SRR5447915	0.109117539363
SRR5447916	0.118891320204
SRR5447918	0.102709095613
SRR5447921	0.137499366479
SRR5447922	0.280315614618
SRR5447925	0.19801980198
SRR5447927	0.155084125823
SRR5447930	0.203047484054
SRR5447936	0.106916764361
SRR5447945	0.141094420601
SRR5447956	0.121405750799
SRR5447957	0.19918699187
SRR5447958	0.26409119696
SRR5447959	0.160409556314
SRR5447963	0.10964332893
SRR5447969	0.237708091367
SRR5970212	0.158390949089
SRR6309337	0.120528860475
SRR7591418	0.193433395872
SRR7591423	0.300338409475
SRR8596048	0.118763479511
SRR8596061	0.20048
SRR8596086	0.302188884502
